#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
160469301515392.bmp,118883,"{}",4,0,"{""name"":""point"",""cx"":118,""cy"":177}","{}"
160469301515392.bmp,118883,"{}",4,1,"{""name"":""point"",""cx"":218,""cy"":146}","{}"
160469301515392.bmp,118883,"{}",4,2,"{""name"":""point"",""cx"":301,""cy"":148}","{}"
160469301515392.bmp,118883,"{}",4,3,"{""name"":""point"",""cx"":397,""cy"":183}","{}"
160469301520875.bmp,184911,"{}",4,0,"{""name"":""point"",""cx"":145,""cy"":136}","{}"
160469301520875.bmp,184911,"{}",4,1,"{""name"":""point"",""cx"":199,""cy"":127}","{}"
160469301520875.bmp,184911,"{}",4,2,"{""name"":""point"",""cx"":314,""cy"":130}","{}"
160469301520875.bmp,184911,"{}",4,3,"{""name"":""point"",""cx"":376,""cy"":142}","{}"
160469301578943.bmp,157797,"{}",4,0,"{""name"":""point"",""cx"":102,""cy"":148}","{}"
160469301578943.bmp,157797,"{}",4,1,"{""name"":""point"",""cx"":216,""cy"":111}","{}"
160469301578943.bmp,157797,"{}",4,2,"{""name"":""point"",""cx"":298,""cy"":109}","{}"
160469301578943.bmp,157797,"{}",4,3,"{""name"":""point"",""cx"":411,""cy"":152}","{}"
160469301594939.bmp,106182,"{}",4,0,"{""name"":""point"",""cx"":151,""cy"":134}","{}"
160469301594939.bmp,106182,"{}",4,1,"{""name"":""point"",""cx"":222,""cy"":104}","{}"
160469301594939.bmp,106182,"{}",4,2,"{""name"":""point"",""cx"":273,""cy"":102}","{}"
160469301594939.bmp,106182,"{}",4,3,"{""name"":""point"",""cx"":342,""cy"":115}","{}"
160469301619889.bmp,198058,"{}",4,0,"{""name"":""point"",""cx"":104,""cy"":151}","{}"
160469301619889.bmp,198058,"{}",4,1,"{""name"":""point"",""cx"":208,""cy"":113}","{}"
160469301619889.bmp,198058,"{}",4,2,"{""name"":""point"",""cx"":302,""cy"":114}","{}"
160469301619889.bmp,198058,"{}",4,3,"{""name"":""point"",""cx"":410,""cy"":160}","{}"
160469301663008.bmp,110745,"{}",4,0,"{""name"":""point"",""cx"":122,""cy"":184}","{}"
160469301663008.bmp,110745,"{}",4,1,"{""name"":""point"",""cx"":237,""cy"":160}","{}"
160469301663008.bmp,110745,"{}",4,2,"{""name"":""point"",""cx"":294,""cy"":160}","{}"
160469301663008.bmp,110745,"{}",4,3,"{""name"":""point"",""cx"":399,""cy"":206}","{}"
160469301679664.bmp,136645,"{}",4,0,"{""name"":""point"",""cx"":124,""cy"":181}","{}"
160469301679664.bmp,136645,"{}",4,1,"{""name"":""point"",""cx"":194,""cy"":160}","{}"
160469301679664.bmp,136645,"{}",4,2,"{""name"":""point"",""cx"":305,""cy"":162}","{}"
160469301679664.bmp,136645,"{}",4,3,"{""name"":""point"",""cx"":391,""cy"":190}","{}"
160469301692933.bmp,185467,"{}",4,0,"{""name"":""point"",""cx"":108,""cy"":176}","{}"
160469301692933.bmp,185467,"{}",4,1,"{""name"":""point"",""cx"":218,""cy"":146}","{}"
160469301692933.bmp,185467,"{}",4,2,"{""name"":""point"",""cx"":298,""cy"":144}","{}"
160469301692933.bmp,185467,"{}",4,3,"{""name"":""point"",""cx"":396,""cy"":164}","{}"
160469301699162.bmp,171097,"{}",4,0,"{""name"":""point"",""cx"":122,""cy"":183}","{}"
160469301699162.bmp,171097,"{}",4,1,"{""name"":""point"",""cx"":193,""cy"":162}","{}"
160469301699162.bmp,171097,"{}",4,2,"{""name"":""point"",""cx"":297,""cy"":161}","{}"
160469301699162.bmp,171097,"{}",4,3,"{""name"":""point"",""cx"":391,""cy"":190}","{}"
160469301719832.bmp,164266,"{}",4,0,"{""name"":""point"",""cx"":109,""cy"":156}","{}"
160469301719832.bmp,164266,"{}",4,1,"{""name"":""point"",""cx"":224,""cy"":129}","{}"
160469301719832.bmp,164266,"{}",4,2,"{""name"":""point"",""cx"":308,""cy"":126}","{}"
160469301719832.bmp,164266,"{}",4,3,"{""name"":""point"",""cx"":424,""cy"":172}","{}"
160469301780118.bmp,69708,"{}",4,0,"{""name"":""point"",""cx"":182,""cy"":138}","{}"
160469301780118.bmp,69708,"{}",4,1,"{""name"":""point"",""cx"":256,""cy"":99}","{}"
160469301780118.bmp,69708,"{}",4,2,"{""name"":""point"",""cx"":312,""cy"":104}","{}"
160469301780118.bmp,69708,"{}",4,3,"{""name"":""point"",""cx"":376,""cy"":140}","{}"
160469301780518.bmp,64930,"{}",4,0,"{""name"":""point"",""cx"":186,""cy"":136}","{}"
160469301780518.bmp,64930,"{}",4,1,"{""name"":""point"",""cx"":249,""cy"":103}","{}"
160469301780518.bmp,64930,"{}",4,2,"{""name"":""point"",""cx"":316,""cy"":107}","{}"
160469301780518.bmp,64930,"{}",4,3,"{""name"":""point"",""cx"":379,""cy"":136}","{}"
160469301782587.bmp,71144,"{}",4,0,"{""name"":""point"",""cx"":187,""cy"":141}","{}"
160469301782587.bmp,71144,"{}",4,1,"{""name"":""point"",""cx"":255,""cy"":112}","{}"
160469301782587.bmp,71144,"{}",4,2,"{""name"":""point"",""cx"":314,""cy"":110}","{}"
160469301782587.bmp,71144,"{}",4,3,"{""name"":""point"",""cx"":377,""cy"":149}","{}"
160512793698227.png,203654,"{}",4,0,"{""name"":""point"",""cx"":119,""cy"":178}","{}"
160512793698227.png,203654,"{}",4,1,"{""name"":""point"",""cx"":214,""cy"":158}","{}"
160512793698227.png,203654,"{}",4,2,"{""name"":""point"",""cx"":282,""cy"":167}","{}"
160512793698227.png,203654,"{}",4,3,"{""name"":""point"",""cx"":381,""cy"":207}","{}"
160512793699236.png,197589,"{}",4,0,"{""name"":""point"",""cx"":115,""cy"":181}","{}"
160512793699236.png,197589,"{}",4,1,"{""name"":""point"",""cx"":219,""cy"":162}","{}"
160512793699236.png,197589,"{}",4,2,"{""name"":""point"",""cx"":280,""cy"":170}","{}"
160512793699236.png,197589,"{}",4,3,"{""name"":""point"",""cx"":385,""cy"":206}","{}"
160512793720683.png,161498,"{}",4,0,"{""name"":""point"",""cx"":164,""cy"":111}","{}"
160512793720683.png,161498,"{}",4,1,"{""name"":""point"",""cx"":244,""cy"":90}","{}"
160512793720683.png,161498,"{}",4,2,"{""name"":""point"",""cx"":296,""cy"":87}","{}"
160512793720683.png,161498,"{}",4,3,"{""name"":""point"",""cx"":370,""cy"":94}","{}"
160512793746545.png,159553,"{}",4,0,"{""name"":""point"",""cx"":177,""cy"":110}","{}"
160512793746545.png,159553,"{}",4,1,"{""name"":""point"",""cx"":250,""cy"":97}","{}"
160512793746545.png,159553,"{}",4,2,"{""name"":""point"",""cx"":305,""cy"":102}","{}"
160512793746545.png,159553,"{}",4,3,"{""name"":""point"",""cx"":379,""cy"":122}","{}"
160512793838531.png,176256,"{}",4,0,"{""name"":""point"",""cx"":100,""cy"":218}","{}"
160512793838531.png,176256,"{}",4,1,"{""name"":""point"",""cx"":201,""cy"":189}","{}"
160512793838531.png,176256,"{}",4,2,"{""name"":""point"",""cx"":298,""cy"":183}","{}"
160512793838531.png,176256,"{}",4,3,"{""name"":""point"",""cx"":375,""cy"":203}","{}"
160512793838827.png,173327,"{}",4,0,"{""name"":""point"",""cx"":106,""cy"":212}","{}"
160512793838827.png,173327,"{}",4,1,"{""name"":""point"",""cx"":197,""cy"":184}","{}"
160512793838827.png,173327,"{}",4,2,"{""name"":""point"",""cx"":304,""cy"":183}","{}"
160512793838827.png,173327,"{}",4,3,"{""name"":""point"",""cx"":369,""cy"":200}","{}"
160512793893025.png,159811,"{}",4,0,"{""name"":""point"",""cx"":181,""cy"":120}","{}"
160512793893025.png,159811,"{}",4,1,"{""name"":""point"",""cx"":257,""cy"":97}","{}"
160512793893025.png,159811,"{}",4,2,"{""name"":""point"",""cx"":310,""cy"":102}","{}"
160512793893025.png,159811,"{}",4,3,"{""name"":""point"",""cx"":393,""cy"":142}","{}"
160512793898964.png,162081,"{}",4,0,"{""name"":""point"",""cx"":190,""cy"":101}","{}"
160512793898964.png,162081,"{}",4,1,"{""name"":""point"",""cx"":256,""cy"":98}","{}"
160512793898964.png,162081,"{}",4,2,"{""name"":""point"",""cx"":325,""cy"":98}","{}"
160512793898964.png,162081,"{}",4,3,"{""name"":""point"",""cx"":372,""cy"":111}","{}"
160512793921348.png,228970,"{}",4,0,"{""name"":""point"",""cx"":151,""cy"":120}","{}"
160512793921348.png,228970,"{}",4,1,"{""name"":""point"",""cx"":233,""cy"":88}","{}"
160512793921348.png,228970,"{}",4,2,"{""name"":""point"",""cx"":282,""cy"":90}","{}"
160512793921348.png,228970,"{}",4,3,"{""name"":""point"",""cx"":370,""cy"":125}","{}"
160512793923505.png,227155,"{}",4,0,"{""name"":""point"",""cx"":148,""cy"":114}","{}"
160512793923505.png,227155,"{}",4,1,"{""name"":""point"",""cx"":227,""cy"":94}","{}"
160512793923505.png,227155,"{}",4,2,"{""name"":""point"",""cx"":281,""cy"":93}","{}"
160512793923505.png,227155,"{}",4,3,"{""name"":""point"",""cx"":376,""cy"":120}","{}"
160512793947137.png,151921,"{}",4,0,"{""name"":""point"",""cx"":197,""cy"":110}","{}"
160512793947137.png,151921,"{}",4,1,"{""name"":""point"",""cx"":282,""cy"":97}","{}"
160512793947137.png,151921,"{}",4,2,"{""name"":""point"",""cx"":334,""cy"":97}","{}"
160512793947137.png,151921,"{}",4,3,"{""name"":""point"",""cx"":408,""cy"":130}","{}"
160512794060887.png,181929,"{}",4,0,"{""name"":""point"",""cx"":104,""cy"":149}","{}"
160512794060887.png,181929,"{}",4,1,"{""name"":""point"",""cx"":217,""cy"":130}","{}"
160512794060887.png,181929,"{}",4,2,"{""name"":""point"",""cx"":282,""cy"":135}","{}"
160512794060887.png,181929,"{}",4,3,"{""name"":""point"",""cx"":396,""cy"":170}","{}"
160512794062726.png,181568,"{}",4,0,"{""name"":""point"",""cx"":97,""cy"":150}","{}"
160512794062726.png,181568,"{}",4,1,"{""name"":""point"",""cx"":217,""cy"":134}","{}"
160512794062726.png,181568,"{}",4,2,"{""name"":""point"",""cx"":289,""cy"":144}","{}"
160512794062726.png,181568,"{}",4,3,"{""name"":""point"",""cx"":393,""cy"":157}","{}"
160512794081072.png,166190,"{}",4,0,"{""name"":""point"",""cx"":117,""cy"":190}","{}"
160512794081072.png,166190,"{}",4,1,"{""name"":""point"",""cx"":231,""cy"":173}","{}"
160512794081072.png,166190,"{}",4,2,"{""name"":""point"",""cx"":321,""cy"":186}","{}"
160512794081072.png,166190,"{}",4,3,"{""name"":""point"",""cx"":426,""cy"":229}","{}"
160512794083991.png,168464,"{}",4,0,"{""name"":""point"",""cx"":126,""cy"":179}","{}"
160512794083991.png,168464,"{}",4,1,"{""name"":""point"",""cx"":237,""cy"":180}","{}"
160512794083991.png,168464,"{}",4,2,"{""name"":""point"",""cx"":319,""cy"":192}","{}"
160512794083991.png,168464,"{}",4,3,"{""name"":""point"",""cx"":427,""cy"":214}","{}"
160512794104548.png,125787,"{}",4,0,"{""name"":""point"",""cx"":185,""cy"":93}","{}"
160512794104548.png,125787,"{}",4,1,"{""name"":""point"",""cx"":222,""cy"":84}","{}"
160512794104548.png,125787,"{}",4,2,"{""name"":""point"",""cx"":299,""cy"":80}","{}"
160512794104548.png,125787,"{}",4,3,"{""name"":""point"",""cx"":360,""cy"":102}","{}"
160512794193269.png,198356,"{}",4,0,"{""name"":""point"",""cx"":100,""cy"":173}","{}"
160512794193269.png,198356,"{}",4,1,"{""name"":""point"",""cx"":213,""cy"":138}","{}"
160512794193269.png,198356,"{}",4,2,"{""name"":""point"",""cx"":283,""cy"":139}","{}"
160512794193269.png,198356,"{}",4,3,"{""name"":""point"",""cx"":398,""cy"":173}","{}"
160512794237235.png,190362,"{}",4,0,"{""name"":""point"",""cx"":104,""cy"":98}","{}"
160512794237235.png,190362,"{}",4,1,"{""name"":""point"",""cx"":205,""cy"":68}","{}"
160512794237235.png,190362,"{}",4,2,"{""name"":""point"",""cx"":299,""cy"":65}","{}"
160512794237235.png,190362,"{}",4,3,"{""name"":""point"",""cx"":405,""cy"":93}","{}"
160512794255193.png,180221,"{}",4,0,"{""name"":""point"",""cx"":138,""cy"":197}","{}"
160512794255193.png,180221,"{}",4,1,"{""name"":""point"",""cx"":259,""cy"":165}","{}"
160512794255193.png,180221,"{}",4,2,"{""name"":""point"",""cx"":326,""cy"":171}","{}"
160512794255193.png,180221,"{}",4,3,"{""name"":""point"",""cx"":444,""cy"":227}","{}"
160512794259471.png,186530,"{}",4,0,"{""name"":""point"",""cx"":150,""cy"":162}","{}"
160512794259471.png,186530,"{}",4,1,"{""name"":""point"",""cx"":246,""cy"":142}","{}"
160512794259471.png,186530,"{}",4,2,"{""name"":""point"",""cx"":343,""cy"":153}","{}"
160512794259471.png,186530,"{}",4,3,"{""name"":""point"",""cx"":430,""cy"":179}","{}"
160512794300234.png,135877,"{}",4,0,"{""name"":""point"",""cx"":181,""cy"":115}","{}"
160512794300234.png,135877,"{}",4,1,"{""name"":""point"",""cx"":254,""cy"":99}","{}"
160512794300234.png,135877,"{}",4,2,"{""name"":""point"",""cx"":302,""cy"":100}","{}"
160512794300234.png,135877,"{}",4,3,"{""name"":""point"",""cx"":370,""cy"":115}","{}"
160519350352365.png,71768,"{}",4,0,"{""name"":""point"",""cx"":190,""cy"":109}","{}"
160519350352365.png,71768,"{}",4,1,"{""name"":""point"",""cx"":258,""cy"":86}","{}"
160519350352365.png,71768,"{}",4,2,"{""name"":""point"",""cx"":306,""cy"":89}","{}"
160519350352365.png,71768,"{}",4,3,"{""name"":""point"",""cx"":378,""cy"":123}","{}"
160519350379366.png,152853,"{}",4,0,"{""name"":""point"",""cx"":128,""cy"":175}","{}"
160519350379366.png,152853,"{}",4,1,"{""name"":""point"",""cx"":192,""cy"":162}","{}"
160519350379366.png,152853,"{}",4,2,"{""name"":""point"",""cx"":292,""cy"":172}","{}"
160519350379366.png,152853,"{}",4,3,"{""name"":""point"",""cx"":382,""cy"":209}","{}"
160519350453926.png,188827,"{}",4,0,"{""name"":""point"",""cx"":129,""cy"":140}","{}"
160519350453926.png,188827,"{}",4,1,"{""name"":""point"",""cx"":201,""cy"":125}","{}"
160519350453926.png,188827,"{}",4,2,"{""name"":""point"",""cx"":305,""cy"":130}","{}"
160519350453926.png,188827,"{}",4,3,"{""name"":""point"",""cx"":362,""cy"":148}","{}"
160519350491664.png,190036,"{}",4,0,"{""name"":""point"",""cx"":144,""cy"":151}","{}"
160519350491664.png,190036,"{}",4,1,"{""name"":""point"",""cx"":216,""cy"":134}","{}"
160519350491664.png,190036,"{}",4,2,"{""name"":""point"",""cx"":318,""cy"":142}","{}"
160519350491664.png,190036,"{}",4,3,"{""name"":""point"",""cx"":399,""cy"":170}","{}"
160519350493487.png,200656,"{}",4,0,"{""name"":""point"",""cx"":129,""cy"":149}","{}"
160519350493487.png,200656,"{}",4,1,"{""name"":""point"",""cx"":237,""cy"":128}","{}"
160519350493487.png,200656,"{}",4,2,"{""name"":""point"",""cx"":304,""cy"":132}","{}"
160519350493487.png,200656,"{}",4,3,"{""name"":""point"",""cx"":406,""cy"":169}","{}"
160519350494325.png,202305,"{}",4,0,"{""name"":""point"",""cx"":129,""cy"":146}","{}"
160519350494325.png,202305,"{}",4,1,"{""name"":""point"",""cx"":233,""cy"":132}","{}"
160519350494325.png,202305,"{}",4,2,"{""name"":""point"",""cx"":307,""cy"":136}","{}"
160519350494325.png,202305,"{}",4,3,"{""name"":""point"",""cx"":408,""cy"":168}","{}"
160519350551976.png,191302,"{}",4,0,"{""name"":""point"",""cx"":125,""cy"":130}","{}"
160519350551976.png,191302,"{}",4,1,"{""name"":""point"",""cx"":229,""cy"":110}","{}"
160519350551976.png,191302,"{}",4,2,"{""name"":""point"",""cx"":291,""cy"":112}","{}"
160519350551976.png,191302,"{}",4,3,"{""name"":""point"",""cx"":394,""cy"":144}","{}"
160519350621826.png,117611,"{}",4,0,"{""name"":""point"",""cx"":198,""cy"":107}","{}"
160519350621826.png,117611,"{}",4,1,"{""name"":""point"",""cx"":273,""cy"":103}","{}"
160519350621826.png,117611,"{}",4,2,"{""name"":""point"",""cx"":337,""cy"":104}","{}"
160519350621826.png,117611,"{}",4,3,"{""name"":""point"",""cx"":410,""cy"":131}","{}"
160519350702473.png,108977,"{}",4,0,"{""name"":""point"",""cx"":202,""cy"":114}","{}"
160519350702473.png,108977,"{}",4,1,"{""name"":""point"",""cx"":286,""cy"":102}","{}"
160519350702473.png,108977,"{}",4,2,"{""name"":""point"",""cx"":346,""cy"":114}","{}"
160519350702473.png,108977,"{}",4,3,"{""name"":""point"",""cx"":423,""cy"":161}","{}"
160519350727898.png,181929,"{}",4,0,"{""name"":""point"",""cx"":100,""cy"":152}","{}"
160519350727898.png,181929,"{}",4,1,"{""name"":""point"",""cx"":221,""cy"":130}","{}"
160519350727898.png,181929,"{}",4,2,"{""name"":""point"",""cx"":282,""cy"":135}","{}"
160519350727898.png,181929,"{}",4,3,"{""name"":""point"",""cx"":400,""cy"":174}","{}"
160519350748796.png,167275,"{}",4,0,"{""name"":""point"",""cx"":111,""cy"":193}","{}"
160519350748796.png,167275,"{}",4,1,"{""name"":""point"",""cx"":246,""cy"":183}","{}"
160519350748796.png,167275,"{}",4,2,"{""name"":""point"",""cx"":306,""cy"":187}","{}"
160519350748796.png,167275,"{}",4,3,"{""name"":""point"",""cx"":431,""cy"":233}","{}"
160519350750818.png,168825,"{}",4,0,"{""name"":""point"",""cx"":130,""cy"":176}","{}"
160519350750818.png,168825,"{}",4,1,"{""name"":""point"",""cx"":233,""cy"":169}","{}"
160519350750818.png,168825,"{}",4,2,"{""name"":""point"",""cx"":324,""cy"":182}","{}"
160519350750818.png,168825,"{}",4,3,"{""name"":""point"",""cx"":419,""cy"":210}","{}"
160519350791861.png,171049,"{}",4,0,"{""name"":""point"",""cx"":102,""cy"":170}","{}"
160519350791861.png,171049,"{}",4,1,"{""name"":""point"",""cx"":213,""cy"":129}","{}"
160519350791861.png,171049,"{}",4,2,"{""name"":""point"",""cx"":293,""cy"":129}","{}"
160519350791861.png,171049,"{}",4,3,"{""name"":""point"",""cx"":401,""cy"":162}","{}"
160519350814339.png,142117,"{}",4,0,"{""name"":""point"",""cx"":170,""cy"":86}","{}"
160519350814339.png,142117,"{}",4,1,"{""name"":""point"",""cx"":232,""cy"":77}","{}"
160519350814339.png,142117,"{}",4,2,"{""name"":""point"",""cx"":309,""cy"":77}","{}"
160519350814339.png,142117,"{}",4,3,"{""name"":""point"",""cx"":357,""cy"":91}","{}"
160519350852588.png,170943,"{}",4,0,"{""name"":""point"",""cx"":121,""cy"":166}","{}"
160519350852588.png,170943,"{}",4,1,"{""name"":""point"",""cx"":194,""cy"":150}","{}"
160519350852588.png,170943,"{}",4,2,"{""name"":""point"",""cx"":283,""cy"":142}","{}"
160519350852588.png,170943,"{}",4,3,"{""name"":""point"",""cx"":390,""cy"":182}","{}"
160519350856004.png,155660,"{}",4,0,"{""name"":""point"",""cx"":96,""cy"":164}","{}"
160519350856004.png,155660,"{}",4,1,"{""name"":""point"",""cx"":206,""cy"":130}","{}"
160519350856004.png,155660,"{}",4,2,"{""name"":""point"",""cx"":294,""cy"":121}","{}"
160519350856004.png,155660,"{}",4,3,"{""name"":""point"",""cx"":398,""cy"":146}","{}"
160519350870761.png,127990,"{}",4,0,"{""name"":""point"",""cx"":133,""cy"":193}","{}"
160519350870761.png,127990,"{}",4,1,"{""name"":""point"",""cx"":190,""cy"":172}","{}"
160519350870761.png,127990,"{}",4,2,"{""name"":""point"",""cx"":319,""cy"":178}","{}"
160519350870761.png,127990,"{}",4,3,"{""name"":""point"",""cx"":375,""cy"":198}","{}"
160519350895104.png,229315,"{}",4,0,"{""name"":""point"",""cx"":105,""cy"":120}","{}"
160519350895104.png,229315,"{}",4,1,"{""name"":""point"",""cx"":217,""cy"":74}","{}"
160519350895104.png,229315,"{}",4,2,"{""name"":""point"",""cx"":291,""cy"":73}","{}"
160519350895104.png,229315,"{}",4,3,"{""name"":""point"",""cx"":405,""cy"":105}","{}"
160519350896802.png,225273,"{}",4,0,"{""name"":""point"",""cx"":105,""cy"":97}","{}"
160519350896802.png,225273,"{}",4,1,"{""name"":""point"",""cx"":207,""cy"":68}","{}"
160519350896802.png,225273,"{}",4,2,"{""name"":""point"",""cx"":296,""cy"":66}","{}"
160519350896802.png,225273,"{}",4,3,"{""name"":""point"",""cx"":406,""cy"":96}","{}"
160519350918297.png,172402,"{}",4,0,"{""name"":""point"",""cx"":139,""cy"":171}","{}"
160519350918297.png,172402,"{}",4,1,"{""name"":""point"",""cx"":247,""cy"":149}","{}"
160519350918297.png,172402,"{}",4,2,"{""name"":""point"",""cx"":343,""cy"":157}","{}"
160519350918297.png,172402,"{}",4,3,"{""name"":""point"",""cx"":438,""cy"":189}","{}"
160519350935515.png,148815,"{}",4,0,"{""name"":""point"",""cx"":78,""cy"":141}","{}"
160519350935515.png,148815,"{}",4,1,"{""name"":""point"",""cx"":219,""cy"":102}","{}"
160519350935515.png,148815,"{}",4,2,"{""name"":""point"",""cx"":295,""cy"":102}","{}"
160519350935515.png,148815,"{}",4,3,"{""name"":""point"",""cx"":434,""cy"":150}","{}"
160519350955567.png,93140,"{}",4,0,"{""name"":""point"",""cx"":183,""cy"":118}","{}"
160519350955567.png,93140,"{}",4,1,"{""name"":""point"",""cx"":255,""cy"":90}","{}"
160519350955567.png,93140,"{}",4,2,"{""name"":""point"",""cx"":294,""cy"":93}","{}"
160519350955567.png,93140,"{}",4,3,"{""name"":""point"",""cx"":370,""cy"":122}","{}"
160519350957887.png,102944,"{}",4,0,"{""name"":""point"",""cx"":181,""cy"":115}","{}"
160519350957887.png,102944,"{}",4,1,"{""name"":""point"",""cx"":252,""cy"":97}","{}"
160519350957887.png,102944,"{}",4,2,"{""name"":""point"",""cx"":302,""cy"":99}","{}"
160519350957887.png,102944,"{}",4,3,"{""name"":""point"",""cx"":370,""cy"":115}","{}"
161158790406257.bmp,85261,"{}",4,0,"{""name"":""point"",""cx"":139,""cy"":137}","{}"
161158790406257.bmp,85261,"{}",4,1,"{""name"":""point"",""cx"":202,""cy"":102}","{}"
161158790406257.bmp,85261,"{}",4,2,"{""name"":""point"",""cx"":281,""cy"":96}","{}"
161158790406257.bmp,85261,"{}",4,3,"{""name"":""point"",""cx"":353,""cy"":117}","{}"
161158790406946.bmp,86088,"{}",4,0,"{""name"":""point"",""cx"":136,""cy"":137}","{}"
161158790406946.bmp,86088,"{}",4,1,"{""name"":""point"",""cx"":201,""cy"":99}","{}"
161158790406946.bmp,86088,"{}",4,2,"{""name"":""point"",""cx"":276,""cy"":95}","{}"
161158790406946.bmp,86088,"{}",4,3,"{""name"":""point"",""cx"":350,""cy"":116}","{}"
161158790423396.bmp,97881,"{}",4,0,"{""name"":""point"",""cx"":211,""cy"":78}","{}"
161158790423396.bmp,97881,"{}",4,1,"{""name"":""point"",""cx"":282,""cy"":76}","{}"
161158790423396.bmp,97881,"{}",4,2,"{""name"":""point"",""cx"":342,""cy"":83}","{}"
161158790423396.bmp,97881,"{}",4,3,"{""name"":""point"",""cx"":412,""cy"":126}","{}"
161158790434726.bmp,162415,"{}",4,0,"{""name"":""point"",""cx"":213,""cy"":77}","{}"
161158790434726.bmp,162415,"{}",4,1,"{""name"":""point"",""cx"":294,""cy"":74}","{}"
161158790434726.bmp,162415,"{}",4,2,"{""name"":""point"",""cx"":338,""cy"":79}","{}"
161158790434726.bmp,162415,"{}",4,3,"{""name"":""point"",""cx"":411,""cy"":123}","{}"
161158790461809.bmp,114187,"{}",4,0,"{""name"":""point"",""cx"":210,""cy"":83}","{}"
161158790461809.bmp,114187,"{}",4,1,"{""name"":""point"",""cx"":290,""cy"":71}","{}"
161158790461809.bmp,114187,"{}",4,2,"{""name"":""point"",""cx"":351,""cy"":82}","{}"
161158790461809.bmp,114187,"{}",4,3,"{""name"":""point"",""cx"":415,""cy"":122}","{}"
